starttime	seconds	ctime	dtime	ttime	wait
Sun Jun 15 18:11:28 2014	1402848688	0	624	624	624
Sun Jun 15 18:11:32 2014	1402848692	0	624	624	623
Sun Jun 15 18:11:28 2014	1402848688	0	624	624	624
Sun Jun 15 18:11:40 2014	1402848700	0	625	625	624
Sun Jun 15 18:11:30 2014	1402848690	0	625	625	625
Sun Jun 15 18:11:19 2014	1402848679	0	625	625	625
Sun Jun 15 18:11:28 2014	1402848688	0	625	625	625
Sun Jun 15 18:11:28 2014	1402848688	0	625	625	625
Sun Jun 15 18:11:32 2014	1402848692	0	625	625	625
Sun Jun 15 18:11:40 2014	1402848700	0	626	626	625
Sun Jun 15 18:11:33 2014	1402848693	0	626	626	625
Sun Jun 15 18:11:22 2014	1402848682	0	626	626	625
Sun Jun 15 18:11:32 2014	1402848692	0	626	626	625
Sun Jun 15 18:11:28 2014	1402848688	0	626	626	626
Sun Jun 15 18:11:22 2014	1402848682	0	626	626	626
Sun Jun 15 18:11:40 2014	1402848700	0	626	626	626
Sun Jun 15 18:11:33 2014	1402848693	0	626	626	626
Sun Jun 15 18:11:29 2014	1402848689	0	627	627	626
Sun Jun 15 18:11:28 2014	1402848688	0	627	627	627
Sun Jun 15 18:11:39 2014	1402848699	0	627	627	627
Sun Jun 15 18:11:30 2014	1402848690	0	627	627	627
Sun Jun 15 18:11:40 2014	1402848700	0	628	628	628
Sun Jun 15 18:11:32 2014	1402848692	0	628	628	628
Sun Jun 15 18:11:30 2014	1402848690	0	628	628	627
Sun Jun 15 18:11:40 2014	1402848700	0	628	628	628
Sun Jun 15 18:11:17 2014	1402848677	0	628	628	627
Sun Jun 15 18:11:40 2014	1402848700	0	628	628	628
Sun Jun 15 18:11:40 2014	1402848700	0	628	628	628
Sun Jun 15 18:11:40 2014	1402848700	0	628	628	628
Sun Jun 15 18:11:30 2014	1402848690	0	629	629	629
Sun Jun 15 18:11:30 2014	1402848690	0	630	630	630
Sun Jun 15 18:11:40 2014	1402848700	0	631	631	631
Sun Jun 15 18:11:40 2014	1402848700	0	631	631	631
Sun Jun 15 18:11:33 2014	1402848693	0	631	631	631
Sun Jun 15 18:11:28 2014	1402848688	0	631	631	631
Sun Jun 15 18:11:32 2014	1402848692	0	632	632	632
Sun Jun 15 18:11:17 2014	1402848677	0	632	632	632
Sun Jun 15 18:11:32 2014	1402848692	0	632	632	632
Sun Jun 15 18:11:30 2014	1402848690	0	632	632	632
Sun Jun 15 18:11:17 2014	1402848677	0	633	633	633
Sun Jun 15 18:11:22 2014	1402848682	0	633	633	633
Sun Jun 15 18:11:28 2014	1402848688	0	633	633	633
Sun Jun 15 18:11:40 2014	1402848700	0	634	634	633
Sun Jun 15 18:11:32 2014	1402848692	0	634	634	633
Sun Jun 15 18:11:40 2014	1402848700	0	634	634	634
Sun Jun 15 18:11:22 2014	1402848682	0	634	634	634
Sun Jun 15 18:11:22 2014	1402848682	0	635	635	634
